HealthyCount;InfectedCount;RecoveredCount;Time
1878;116;5;50
1878;116;6;50
1878;115;6;50
1878;115;7;50
1878;114;7;50
1878;114;8;50
1878;113;8;50
1878;113;9;50
1878;112;9;50
1878;112;10;50
1877;113;10;50,06
1876;114;10;50,08
1875;115;10;50,42
1874;116;10;50,44
1873;117;10;50,54
1872;118;10;50,78
1871;119;10;50,86
1870;120;10;50,88
1869;121;10;50,88
1868;122;10;50,94
1867;123;10;51,08
1866;124;10;51,94
1865;125;10;52
1864;126;10;52
1863;127;10;52,04
1862;128;10;52,06
1861;129;10;52,14
1860;130;10;52,58
1860;129;10;52,62
1860;129;11;52,62
1859;130;11;52,7
1858;131;11;52,96
1858;130;11;53,3
1858;130;12;53,3
1857;131;12;53,34
1857;130;12;53,36
1857;130;13;53,36
1856;131;13;53,64
1855;132;13;53,68
1854;133;13;53,86
1853;134;13;54,16
1853;133;13;54,26
1853;133;14;54,26
1852;134;14;54,32
1851;135;14;54,56
1850;136;14;54,56
1849;137;14;54,74
1848;138;14;54,84
1847;139;14;55,02
1846;140;14;55,16
1845;141;14;55,3
1844;142;14;55,5
1843;143;14;55,6
1842;144;14;55,86
1841;145;14;56,02
1840;146;14;56,26
1839;147;14;56,3
1838;148;14;56,52
1837;149;14;56,62
1836;150;14;56,9
1835;151;14;57,06
1834;152;14;57,14
1833;153;14;57,26
1832;154;14;57,38
1831;155;14;57,54
1830;156;14;57,6
1829;157;14;57,76
1828;158;14;59
1827;159;14;59,02
1826;160;14;59,7
1825;161;14;59,8
1824;162;14;59,8
1824;161;14;59,92
1824;161;15;59,92
1824;160;15;59,92
1824;160;16;59,92
1823;161;16;60,02
1822;162;16;60,1
1821;163;16;60,44
1820;164;16;60,54
1819;165;16;60,64
1818;166;16;60,74
1817;167;16;60,74
1817;166;16;60,76
1817;166;17;60,76
1816;167;17;60,84
1815;168;17;61,56
1814;169;17;61,62
1813;170;17;61,64
1812;171;17;61,7
1811;172;17;61,78
1810;173;17;61,98
1809;174;17;62,06
1808;175;17;62,08
1807;176;17;62,14
1807;175;17;62,22
1807;175;18;62,22
1806;176;18;62,24
1805;177;18;62,54
1804;178;18;62,56
1803;179;18;62,82
1802;180;18;62,96
1801;181;18;63,3
1801;180;18;63,42
1801;180;19;63,42
1800;181;19;63,44
1799;182;19;63,92
1798;183;19;64,08
1797;184;19;64,18
1796;185;19;64,22
1795;186;19;64,26
1794;187;19;64,36
1794;186;19;64,5
1794;186;20;64,5
1793;187;20;64,68
1792;188;20;64,78
1791;189;20;64,84
1790;190;20;65,1
1789;191;20;65,14
1788;192;20;65,16
1787;193;20;65,16
1786;194;20;65,28
1786;193;20;65,38
1786;193;21;65,38
1785;194;21;65,46
1784;195;21;65,48
1783;196;21;65,5
1782;197;21;65,6
1781;198;21;65,64
1780;199;21;65,72
1779;200;21;65,86
1778;201;21;65,9
1777;202;21;66,18
1776;203;21;66,2
1775;204;21;66,22
1774;205;21;66,38
1774;204;21;66,44
1774;204;22;66,44
1773;205;22;66,44
1772;206;22;66,48
1772;205;22;66,6
1772;205;23;66,6
1771;206;23;66,64
1770;207;23;66,64
1770;206;23;66,66
1770;206;24;66,66
1769;207;24;66,7
1768;208;24;66,86
1767;209;24;67,04
1767;208;24;67,48
1767;208;25;67,48
1766;209;25;67,48
1765;210;25;67,86
1764;211;25;67,92
1763;212;25;68
1762;213;25;68,02
1761;214;25;68,16
1760;215;25;68,7
1759;216;25;68,72
1758;217;25;68,94
1757;218;25;68,96
1756;219;25;69,1
1755;220;25;69,2
1754;221;25;69,26
1753;222;25;69,28
1752;223;25;69,54
1751;224;25;69,54
1750;225;25;69,6
1749;226;25;69,72
1748;227;25;69,74
1747;228;25;69,92
1746;229;25;69,98
1745;230;25;70,04
1744;231;25;70,2
1743;232;25;70,24
1742;233;25;70,36
1741;234;25;70,58
1740;235;25;70,72
1739;236;25;70,9
1738;237;25;71,14
1737;238;25;71,18
1737;237;25;71,2
1737;237;26;71,2
1736;238;26;71,5
1736;237;26;71,52
1736;237;27;71,52
1736;236;27;71,78
1736;236;28;71,78
1735;237;28;71,84
1734;238;28;72,02
1733;239;28;72,06
1733;238;28;72,08
1733;238;29;72,08
1732;239;29;72,18
1731;240;29;72,18
1730;241;29;72,26
1729;242;29;72,3
1729;241;29;72,34
1729;241;30;72,34
1728;242;30;72,68
1727;243;30;72,74
1726;244;30;72,8
1725;245;30;72,96
1724;246;30;73,16
1723;247;30;73,18
1722;248;30;73,2
1721;249;30;73,34
1720;250;30;73,44
1719;251;30;73,64
1718;252;30;73,68
1717;253;30;73,94
1716;254;30;74,06
1716;253;30;74,12
1716;253;31;74,12
1715;254;31;74,12
1714;255;31;74,3
1713;256;31;74,3
1712;257;31;74,36
1711;258;31;74,68
1710;259;31;74,88
1709;260;31;74,98
1708;261;31;74,98
1707;262;31;75,08
1706;263;31;75,12
1705;264;31;75,16
1704;265;31;75,16
1703;266;31;75,18
1702;267;31;75,18
1701;268;31;75,5
1700;269;31;75,52
1699;270;31;75,9
1699;269;31;76,02
1699;269;32;76,02
1698;270;32;76,12
1697;271;32;76,14
1696;272;32;76,18
1695;273;32;76,42
1694;274;32;76,62
1693;275;32;76,7
1692;276;32;76,88
1692;275;32;76,96
1692;275;33;76,96
1691;276;33;77,08
1690;277;33;77,14
1689;278;33;77,16
1688;279;33;77,18
1687;280;33;77,22
1686;281;33;77,5
1685;282;33;77,56
1684;283;33;77,6
1683;284;33;77,74
1683;283;33;77,78
1683;283;34;77,78
1682;284;34;77,82
1681;285;34;77,84
1680;286;34;77,86
1679;287;34;77,9
1678;288;34;77,92
1678;287;34;77,96
1678;287;35;77,96
1677;288;35;78,02
1676;289;35;78,04
1675;290;35;78,06
1674;291;35;78,1
1674;290;35;78,2
1674;290;36;78,2
1673;291;36;78,2
1672;292;36;78,24
1671;293;36;78,26
1670;294;36;78,28
1670;293;36;78,32
1670;293;37;78,32
1669;294;37;78,32
1668;295;37;78,36
1667;296;37;78,46
1666;297;37;78,46
1665;298;37;78,6
1665;297;37;78,62
1665;297;38;78,62
1664;298;38;78,68
1663;299;38;78,82
1663;298;38;78,88
1663;298;39;78,88
1662;299;39;79,1
1662;298;39;79,22
1662;298;40;79,22
1662;297;40;79,26
1662;297;41;79,26
1661;298;41;79,28
1660;299;41;79,28
1660;298;41;79,32
1660;298;42;79,32
1659;299;42;79,34
1658;300;42;79,5
1657;301;42;79,52
1656;302;42;79,58
1655;303;42;79,58
1655;302;42;79,9
1655;302;43;79,9
1655;301;43;80,04
1655;301;44;80,04
1654;302;44;80,06
1653;303;44;80,08
1652;304;44;80,16
1651;305;44;80,18
1651;304;44;80,26
1651;304;45;80,26
1650;305;45;80,28
1649;306;45;80,3
1648;307;45;80,32
1647;308;45;80,42
1647;307;45;80,5
1647;307;46;80,5
1647;306;46;80,52
1647;306;47;80,52
1646;307;47;80,76
1645;308;47;80,8
1644;309;47;80,92
1643;310;47;80,94
1643;309;47;81,14
1643;309;48;81,14
1642;310;48;81,16
1641;311;48;81,32
1640;312;48;81,36
1639;313;48;81,36
1639;312;48;81,38
1639;312;49;81,38
1638;313;49;81,52
1638;312;49;81,54
1638;312;50;81,54
1637;313;50;81,56
1636;314;50;81,58
1635;315;50;81,64
1634;316;50;81,66
1633;317;50;81,7
1633;316;50;81,76
1633;316;51;81,76
1632;317;51;81,76
1631;318;51;81,88
1630;319;51;82,02
1629;320;51;82,22
1628;321;51;82,3
1627;322;51;82,4
1626;323;51;82,4
1625;324;51;82,42
1625;323;51;82,44
1625;323;52;82,44
1624;324;52;82,48
1623;325;52;82,5
1623;324;52;82,54
1623;324;53;82,54
1622;325;53;82,54
1621;326;53;82,86
1620;327;53;82,92
1620;326;53;82,98
1620;326;54;82,98
1619;327;54;83
1618;328;54;83,06
1618;327;54;83,12
1618;327;55;83,12
1617;328;55;83,18
1616;329;55;83,24
1615;330;55;83,3
1614;331;55;83,46
1613;332;55;83,54
1613;331;55;83,62
1613;331;56;83,62
1612;332;56;83,66
1611;333;56;83,7
1610;334;56;83,7
1609;335;56;83,92
1608;336;56;84,14
1607;337;56;84,28
1606;338;56;84,3
1605;339;56;84,42
1604;340;56;84,44
1603;341;56;84,56
1603;340;56;84,6
1603;340;57;84,6
1603;339;57;84,68
1603;339;58;84,68
1602;340;58;84,72
1602;339;58;84,76
1602;339;59;84,76
1601;340;59;84,82
1600;341;59;85
1600;340;59;85,04
1600;340;60;85,04
1599;341;60;85,06
1598;342;60;85,22
1597;343;60;85,3
1596;344;60;85,58
1595;345;60;85,6
1594;346;60;85,62
1594;345;60;85,7
1594;345;61;85,7
1594;344;61;85,72
1594;344;62;85,72
1594;343;62;85,9
1594;343;63;85,9
1593;344;63;85,92
1593;343;63;85,94
1593;343;64;85,94
1592;344;64;85,94
1592;343;64;85,96
1592;343;65;85,96
1592;342;65;86,12
1592;342;66;86,12
1592;341;66;86,14
1592;341;67;86,14
1591;342;67;86,32
1590;343;67;86,34
1590;342;67;86,38
1590;342;68;86,38
1589;343;68;86,4
1588;344;68;86,42
1588;343;68;86,54
1588;343;69;86,54
1588;342;69;86,54
1588;342;70;86,54
1588;341;70;86,64
1588;341;71;86,64
1587;342;71;86,68
1587;341;71;86,76
1587;341;72;86,76
1586;342;72;86,8
1585;343;72;86,88
1584;344;72;87,14
1584;343;72;87,4
1584;343;73;87,4
1584;342;73;87,5
1584;342;74;87,5
1583;343;74;87,5
1583;342;74;87,66
1583;342;75;87,66
1583;341;75;87,68
1583;341;76;87,68
1582;342;76;87,72
1581;343;76;87,72
1580;344;76;87,78
1579;345;76;87,84
1578;346;76;87,9
1578;345;76;87,92
1578;345;77;87,92
1578;344;77;87,98
1578;344;78;87,98
1577;345;78;88,08
1576;346;78;88,1
1575;347;78;88,26
1574;348;78;88,54
1574;347;78;88,82
1574;347;79;88,82
1573;348;79;88,84
1573;347;79;89,04
1573;347;80;89,04
1572;348;80;89,08
1572;347;80;89,16
1572;347;81;89,16
1572;346;81;89,22
1572;346;82;89,22
1572;345;82;89,34
1572;345;83;89,34
1571;346;83;89,38
1570;347;83;89,68
1569;348;83;89,82
1568;349;83;89,94
1567;350;83;89,94
1566;351;83;89,96
1565;352;83;90,02
1564;353;83;90,26
1563;354;83;90,3
1563;353;83;90,38
1563;353;84;90,38
1562;354;84;90,48
1561;355;84;90,48
1561;354;84;90,52
1561;354;85;90,52
1561;353;85;90,54
1561;353;86;90,54
1561;352;86;90,56
1561;352;87;90,56
1560;353;87;90,58
1559;354;87;90,64
1558;355;87;90,7
1557;356;87;90,98
1556;357;87;91
1555;358;87;91,02
1554;359;87;91,08
1553;360;87;91,1
1553;359;87;91,2
1553;359;88;91,2
1552;360;88;91,22
1551;361;88;91,34
1551;360;88;91,38
1551;360;89;91,38
1550;361;89;91,38
1549;362;89;91,46
1548;363;89;91,64
1547;364;89;91,72
1546;365;89;91,74
1546;364;89;91,78
1546;364;90;91,78
1546;363;90;92,16
1546;363;91;92,16
1545;364;91;92,18
1544;365;91;92,26
1544;364;91;92,42
1544;364;92;92,42
1543;365;92;92,46
1542;366;92;92,54
1541;367;92;92,56
1540;368;92;92,62
1539;369;92;92,62
1539;368;92;92,64
1539;368;93;92,64
1539;367;93;92,66
1539;367;94;92,66
1538;368;94;92,66
1538;367;94;92,7
1538;367;95;92,7
1537;368;95;92,76
1537;367;95;92,78
1537;367;96;92,78
1536;368;96;92,84
1536;367;96;92,96
1536;367;97;92,96
1535;368;97;92,96
1534;369;97;92,96
1534;368;97;93
1534;368;98;93
1533;369;98;93,1
1532;370;98;93,28
1531;371;98;93,32
1530;372;98;93,42
1529;373;98;93,44
1529;372;98;93,46
1529;372;99;93,46
1528;373;99;93,48
1527;374;99;93,62
1526;375;99;93,68
1525;376;99;93,78
1524;377;99;93,78
1523;378;99;94,06
1522;379;99;94,22
1521;380;99;94,34
1520;381;99;94,44
1519;382;99;94,6
1518;383;99;94,68
1517;384;99;94,68
1516;385;99;95,06
1515;386;99;95,08
1515;385;99;95,24
1515;385;100;95,24
1515;384;100;95,26
1515;384;101;95,26
1514;385;101;95,28
1513;386;101;95,3
1512;387;101;95,32
1511;388;101;95,48
1510;389;101;95,54
1509;390;101;95,68
1508;391;101;95,68
1508;390;101;95,72
1508;390;102;95,72
1507;391;102;95,82
1506;392;102;96,06
1506;391;102;96,14
1506;391;103;96,14
1505;392;103;96,18
1505;391;103;96,2
1505;391;104;96,2
1504;392;104;96,24
1503;393;104;96,26
1502;394;104;96,34
1501;395;104;96,4
1500;396;104;96,46
1499;397;104;96,48
1498;398;104;96,52
1497;399;104;96,64
1496;400;104;96,68
1495;401;104;96,76
1495;400;104;96,8
1495;400;105;96,8
1495;399;105;96,84
1495;399;106;96,84
1494;400;106;96,84
1493;401;106;96,9
1492;402;106;96,96
1491;403;106;96,98
1491;402;106;97
1491;402;107;97
1490;403;107;97
1489;404;107;97,2
1489;403;107;97,22
1489;403;108;97,22
1488;404;108;97,4
1487;405;108;97,58
1487;404;108;97,66
1487;404;109;97,66
1486;405;109;97,78
1485;406;109;97,84
1484;407;109;97,86
1484;406;109;97,92
1484;406;110;97,92
1484;405;110;97,92
1484;405;111;97,92
1483;406;111;97,92
1482;407;111;97,92
1482;406;111;98,16
1482;406;112;98,16
1481;407;112;98,3
1481;406;112;98,38
1481;406;113;98,38
1480;407;113;98,4
1480;406;113;98,54
1480;406;114;98,54
1480;405;114;98,56
1480;405;115;98,56
1479;406;115;98,56
1479;405;115;98,62
1479;405;116;98,62
1478;406;116;98,62
1477;407;116;98,74
1476;408;116;98,92
1476;407;116;98,96
1476;407;117;98,96
1475;408;117;99,04
1475;407;117;99,06
1475;407;118;99,06
1474;408;118;99,1
1473;409;118;99,26
1472;410;118;99,34
1471;411;118;99,36
1471;410;118;99,4
1471;410;119;99,4
1470;411;119;99,46
1469;412;119;99,48
1468;413;119;99,5
1467;414;119;99,5
1466;415;119;99,58
1466;414;119;99,66
1466;414;120;99,66
1465;415;120;99,7
1465;414;120;99,72
1465;414;121;99,72
1465;413;121;99,74
1465;413;122;99,74
1464;414;122;99,9
1464;413;122;100,08
1464;413;123;100,08
1464;412;123;100,1
1464;412;124;100,1
1463;413;124;100,26
1462;414;124;100,42
1462;413;124;100,44
1462;413;125;100,44
1461;414;125;100,44
1461;413;125;100,46
1461;413;126;100,46
1461;412;126;100,56
1461;412;127;100,56
1460;413;127;100,62
1459;414;127;100,76
1459;413;127;100,8
1459;413;128;100,8
1458;414;128;100,82
1458;413;128;100,88
1458;413;129;100,88
1458;412;129;100,9
1458;412;130;100,9
1458;411;130;100,9
1458;411;131;100,9
1457;412;131;100,9
1456;413;131;100,94
1456;412;131;100,96
1456;412;132;100,96
1455;413;132;101,04
1454;414;132;101,06
1453;415;132;101,06
1453;414;132;101,1
1453;414;133;101,1
1452;415;133;101,14
1451;416;133;101,18
1450;417;133;101,22
1449;418;133;101,26
1448;419;133;101,28
1447;420;133;101,3
1446;421;133;101,4
1445;422;133;101,44
1444;423;133;101,48
1443;424;133;101,5
1442;425;133;101,58
1441;426;133;101,62
1440;427;133;101,66
1439;428;133;101,8
1439;427;133;101,96
1439;427;134;101,96
1438;428;134;102
1438;427;134;102,02
1438;427;135;102,02
1438;426;135;102,02
1438;426;136;102,02
1438;425;136;102,06
1438;425;137;102,06
1437;426;137;102,06
1437;425;137;102,08
1437;425;138;102,08
1436;426;138;102,14
1436;425;138;102,16
1436;425;139;102,16
1435;426;139;102,28
1434;427;139;102,34
1433;428;139;102,54
1433;427;139;102,6
1433;427;140;102,6
1433;426;140;102,72
1433;426;141;102,72
1432;427;141;102,9
1432;426;141;102,98
1432;426;142;102,98
1431;427;142;103,14
1430;428;142;103,14
1429;429;142;103,22
1428;430;142;103,34
1428;429;142;103,36
1428;429;143;103,36
1427;430;143;103,4
1426;431;143;103,46
1425;432;143;103,48
1424;433;143;103,62
1424;432;143;103,66
1424;432;144;103,66
1424;431;144;103,7
1424;431;145;103,7
1423;432;145;103,72
1422;433;145;103,72
1421;434;145;103,72
1421;433;145;103,88
1421;433;146;103,88
1420;434;146;104
1419;435;146;104,1
1419;434;146;104,18
1419;434;147;104,18
1418;435;147;104,2
1417;436;147;104,22
1416;437;147;104,26
1415;438;147;104,28
1415;437;147;104,34
1415;437;148;104,34
1414;438;148;104,36
1413;439;148;104,4
1412;440;148;104,42
1411;441;148;104,46
1410;442;148;104,46
1410;441;148;104,58
1410;441;149;104,58
1410;440;149;104,58
1410;440;150;104,58
1409;441;150;104,72
1409;440;150;104,76
1409;440;151;104,76
1408;441;151;104,78
1407;442;151;104,8
1406;443;151;104,8
1406;442;151;104,86
1406;442;152;104,86
1405;443;152;104,88
1404;444;152;104,88
1403;445;152;104,96
1402;446;152;104,98
1402;445;152;105,04
1402;445;153;105,04
1402;444;153;105,18
1402;444;154;105,18
1402;443;154;105,32
1402;443;155;105,32
1401;444;155;105,34
1401;443;155;105,52
1401;443;156;105,52
1400;444;156;105,52
1399;445;156;105,6
1399;444;156;105,62
1399;444;157;105,62
1398;445;157;105,72
1398;444;157;105,88
1398;444;158;105,88
1398;443;158;106,04
1398;443;159;106,04
1397;444;159;106,26
1397;443;159;106,28
1397;443;160;106,28
1397;442;160;106,32
1397;442;161;106,32
1396;443;161;106,46
1396;442;161;106,54
1396;442;162;106,54
1396;441;162;106,64
1396;441;163;106,64
1395;442;163;106,8
1394;443;163;106,84
1393;444;163;106,84
1392;445;163;106,86
1392;444;163;106,92
1392;444;164;106,92
1392;443;164;107,08
1392;443;165;107,08
1392;442;165;107,16
1392;442;166;107,16
1392;441;166;107,28
1392;441;167;107,28
1392;440;167;107,4
1392;440;168;107,4
1392;439;168;107,56
1392;439;169;107,56
1392;438;169;107,62
1392;438;170;107,62
1392;437;170;107,78
1392;437;171;107,78
1391;438;171;107,98
1390;439;171;107,98
1389;440;171;108
1388;441;171;108,04
1387;442;171;108,2
1386;443;171;108,44
1385;444;171;108,44
1384;445;171;108,54
1383;446;171;108,8
1382;447;171;108,8
1381;448;171;108,82
1380;449;171;108,86
1380;448;171;109,02
1380;448;172;109,02
1380;447;172;109,04
1380;447;173;109,04
1379;448;173;109,08
1378;449;173;109,32
1377;450;173;109,44
1376;451;173;109,48
1375;452;173;109,48
1374;453;173;109,66
1373;454;173;109,7
1373;453;173;109,72
1373;453;174;109,72
1372;454;174;109,72
1371;455;174;109,74
1370;456;174;109,78
1369;457;174;109,78
1369;456;174;109,82
1369;456;175;109,82
1369;455;175;109,82
1369;455;176;109,82
1368;456;176;109,82
1367;457;176;109,88
1366;458;176;109,92
1366;457;176;110,04
1366;457;177;110,04
1366;456;177;110,12
1366;456;178;110,12
1365;457;178;110,12
1364;458;178;110,18
1363;459;178;110,32
1362;460;178;110,4
1362;459;178;110,46
1362;459;179;110,46
1361;460;179;110,48
1361;459;179;110,56
1361;459;180;110,56
1361;458;180;110,66
1361;458;181;110,66
1361;457;181;110,76
1361;457;182;110,76
1361;456;182;110,76
1361;456;183;110,76
1360;457;183;110,8
1360;456;183;110,86
1360;456;184;110,86
1359;457;184;110,96
1358;458;184;110,96
1357;459;184;111,02
1356;460;184;111,14
1355;461;184;111,16
1354;462;184;111,18
1353;463;184;111,2
1352;464;184;111,24
1351;465;184;111,26
1350;466;184;111,38
1349;467;184;111,56
1349;466;184;111,58
1349;466;185;111,58
1348;467;185;111,58
1348;466;185;111,64
1348;466;186;111,64
1348;465;186;111,66
1348;465;187;111,66
1348;464;187;111,72
1348;464;188;111,72
1347;465;188;111,72
1346;466;188;111,76
1345;467;188;111,76
1345;466;188;111,8
1345;466;189;111,8
1344;467;189;111,92
1343;468;189;111,96
1343;467;189;112
1343;467;190;112
1343;466;190;112,08
1343;466;191;112,08
1343;465;191;112,1
1343;465;192;112,1
1343;464;192;112,16
1343;464;193;112,16
1343;463;193;112,26
1343;463;194;112,26
1342;464;194;112,32
1341;465;194;112,38
1341;464;194;112,56
1341;464;195;112,56
1341;463;195;112,58
1341;463;196;112,58
1340;464;196;112,6
1339;465;196;112,72
1338;466;196;112,76
1337;467;196;112,78
1337;466;196;112,84
1337;466;197;112,84
1336;467;197;112,96
1336;466;197;112,98
1336;466;198;112,98
1335;467;198;113,02
1334;468;198;113,08
1333;469;198;113,14
1332;470;198;113,3
1332;469;198;113,32
1332;469;199;113,32
1331;470;199;113,38
1330;471;199;113,4
1330;470;199;113,46
1330;470;200;113,46
1329;471;200;113,62
1328;472;200;113,7
1327;473;200;113,9
1327;472;200;113,94
1327;472;201;113,94
1326;473;201;113,98
1325;474;201;114,06
1325;473;201;114,1
1325;473;202;114,1
1324;474;202;114,12
1324;473;202;114,2
1324;473;203;114,2
1324;472;203;114,24
1324;472;204;114,24
1324;471;204;114,28
1324;471;205;114,28
1323;472;205;114,3
1322;473;205;114,3
1321;474;205;114,34
1321;473;205;114,38
1321;473;206;114,38
1320;474;206;114,56
1320;473;206;114,7
1320;473;207;114,7
1320;472;207;114,8
1320;472;208;114,8
1320;471;208;114,86
1320;471;209;114,86
1320;470;209;115,12
1320;470;210;115,12
1320;469;210;115,16
1320;469;211;115,16
1320;468;211;115,18
1320;468;212;115,18
1320;467;212;115,18
1320;467;213;115,18
1320;466;213;115,3
1320;466;214;115,3
1319;467;214;115,34
1318;468;214;115,36
1317;469;214;115,4
1317;468;214;115,48
1317;468;215;115,48
1317;467;215;115,5
1317;467;216;115,5
1317;466;216;115,52
1317;466;217;115,52
1316;467;217;115,52
1315;468;217;115,58
1315;467;217;115,62
1315;467;218;115,62
1314;468;218;115,64
1314;467;218;115,66
1314;467;219;115,66
1313;468;219;115,72
1313;467;219;115,74
1313;467;220;115,74
1312;468;220;115,82
1311;469;220;115,84
1311;468;220;115,88
1311;468;221;115,88
1310;469;221;115,9
1310;468;221;115,92
1310;468;222;115,92
1310;467;222;116,2
1310;467;223;116,2
1310;466;223;116,22
1310;466;224;116,22
1310;465;224;116,24
1310;465;225;116,24
1309;466;225;116,3
1309;465;225;116,4
1309;465;226;116,4
1309;464;226;116,46
1309;464;227;116,46
1309;463;227;116,5
1309;463;228;116,5
1309;462;228;116,66
1309;462;229;116,66
1309;461;229;116,66
1309;461;230;116,66
1308;462;230;116,66
1308;461;230;116,72
1308;461;231;116,72
1307;462;231;116,86
1307;461;231;116,88
1307;461;232;116,88
1306;462;232;116,92
1306;461;232;117,06
1306;461;233;117,06
1305;462;233;117,4
1305;461;233;117,5
1305;461;234;117,5
1304;462;234;117,52
1303;463;234;117,78
1302;464;234;117,86
1302;463;234;117,88
1302;463;235;117,88
1302;462;235;117,94
1302;462;236;117,94
1302;461;236;118,02
1302;461;237;118,02
1301;462;237;118,02
1301;461;237;118,04
1301;461;238;118,04
1300;462;238;118,12
1300;461;238;118,18
1300;461;239;118,18
1299;462;239;118,2
1298;463;239;118,36
1297;464;239;118,4
1296;465;239;118,44
1295;466;239;118,52
1294;467;239;118,56
1293;468;239;118,58
1293;467;239;118,72
1293;467;240;118,72
1293;466;240;118,74
1293;466;241;118,74
1292;467;241;118,74
1292;466;241;118,96
1292;466;242;118,96
1292;465;242;118,98
1292;465;243;118,98
1292;464;243;119,12
1292;464;244;119,12
1292;463;244;119,22
1292;463;245;119,22
1291;464;245;119,22
1291;463;245;119,28
1291;463;246;119,28
1291;462;246;119,3
1291;462;247;119,3
1290;463;247;119,34
1289;464;247;119,5
1288;465;247;119,54
1288;464;247;119,56
1288;464;248;119,56
1288;463;248;119,56
1288;463;249;119,56
1287;464;249;119,58
1286;465;249;119,58
1286;464;249;119,62
1286;464;250;119,62
1286;463;250;119,74
1286;463;251;119,74
1286;462;251;119,76
1286;462;252;119,76
1286;461;252;119,94
1286;461;253;119,94
1286;460;253;120
1286;460;254;120
1286;459;254;120,06
1286;459;255;120,06
1286;458;255;120,22
1286;458;256;120,22
1286;457;256;120,26
1286;457;257;120,26
1286;456;257;120,38
1286;456;258;120,38
1285;457;258;120,56
1285;456;258;120,6
1285;456;259;120,6
1285;455;259;120,74
1285;455;260;120,74
1284;456;260;120,84
1284;455;260;120,92
1284;455;261;120,92
1284;454;261;121,16
1284;454;262;121,16
1284;453;262;121,2
1284;453;263;121,2
1283;454;263;121,46
1282;455;263;121,5
1282;454;263;121,52
1282;454;264;121,52
1281;455;264;121,54
1280;456;264;121,58
1279;457;264;121,58
1278;458;264;121,58
1277;459;264;121,84
1277;458;264;121,86
1277;458;265;121,86
1276;459;265;121,88
1276;458;265;122,04
1276;458;266;122,04
1275;459;266;122,06
1275;458;266;122,08
1275;458;267;122,08
1274;459;267;122,12
1273;460;267;122,16
1273;459;267;122,2
1273;459;268;122,2
1273;458;268;122,2
1273;458;269;122,2
1272;459;269;122,26
1271;460;269;122,26
1271;459;269;122,28
1271;459;270;122,28
1270;460;270;122,3
1270;459;270;122,32
1270;459;271;122,32
1269;460;271;122,34
1268;461;271;122,52
1268;460;271;122,7
1268;460;272;122,7
1268;459;272;122,76
